iso3,year,bii,crops,highintensityag,hpd,pastureland,qualitynatural,urbanextent
LIE,2009,0.657873928546906,0.139369279146194,0.198536992073059,90.2865905761719,0.266524821519852,0.439375519752502,0.0125429034233093
LIE,2010,0.661760747432709,0.135832026600838,0.19494204223156,90.8055267333984,0.266477972269058,0.441341936588287,0.0126139642670751
LIE,2011,0.666565537452698,0.130400687456131,0.189900681376457,91.2217864990234,0.267399489879608,0.442719012498856,0.0126724950969219
LIE,2012,0.667297303676605,0.13010261952877,0.189459696412086,91.6372680664062,0.267187088727951,0.444049030542374,0.0127310184761882
LIE,2013,0.672636151313782,0.124563664197922,0.184073507785797,92.0519409179688,0.26743346452713,0.445410758256912,0.012789529748261
LIE,2014,0.67573356628418,0.121399037539959,0.181060120463371,92.5602645874023,0.267761141061783,0.446770370006561,0.0128599824383855
LKA,1970,0.754063308238983,0.255737513303757,0.135271415114403,231.975051879883,0.0588341765105724,0.421956866979599,0.0047010574489831
LKA,1980,0.741163909435272,0.254078805446625,0.141275241971016,276.380401611328,0.0588336810469627,0.391733825206757,0.0049489643424749
LKA,1990,0.727298200130463,0.256927877664566,0.147280812263489,315.149383544922,0.0588330551981926,0.358988851308823,0.0049495198763907
LKA,2000,0.713499903678894,0.258414417505264,0.151299402117729,335.670623779297,0.0589664578437805,0.320527315139771,0.0043595447205007
LKA,2001,0.712626457214355,0.258564323186874,0.151783525943756,339.188873291016,0.0589663982391357,0.318235814571381,0.0043791700154542
LKA,2002,0.711372375488281,0.259249776601791,0.152420088648796,342.702453613281,0.0589663311839104,0.315767019987106,0.004398978780955
LKA,2003,0.709213972091675,0.261153966188431,0.153383448719978,346.211364746094,0.0589662678539753,0.312792629003525,0.0044189933687448
LKA,2004,0.713577568531036,0.253052800893784,0.151607856154442,349.715637207031,0.0589662119746208,0.310750067234039,0.0044703022576868
LKA,2005,0.693694829940796,0.280089288949966,0.159428760409355,353.215301513672,0.0589661486446857,0.29905378818512,0.0044909743592143
LKA,2006,0.698586583137512,0.270633935928345,0.157294318079948,356.710388183594,0.0589660815894604,0.297171980142593,0.0045119179412722
LKA,2007,0.701985955238342,0.26389154791832,0.155887916684151,360.201019287109,0.058966014534235,0.295336663722992,0.0045331534929573
LKA,2008,0.676721751689911,0.298379898071289,0.165807515382767,363.687133789062,0.0589659474790096,0.281018078327179,0.0045547019690275
LKA,2009,0.678485035896301,0.293646663427353,0.164943158626556,367.168823242188,0.0589658841490746,0.279337763786316,0.0045765833929181
LKA,2010,0.676545679569244,0.295003652572632,0.165762886404991,370.646118164062,0.0589658170938492,0.277113109827042,0.004598818719387
LKA,2011,0.665462076663971,0.309889137744904,0.170252740383148,373.166717529297,0.0589658170938492,0.270862102508545,0.0046840906143188
LKA,2012,0.667816400527954,0.304476231336594,0.1690334379673,375.684448242188,0.0589658170938492,0.269078969955444,0.0047702505253255
LKA,2013,0.663757920265198,0.308806568384171,0.169710859656334,379.072387695312,0.0589658170938492,0.265571594238281,0.0047891903668642
LKA,2014,0.658736109733582,0.314300686120987,0.171623602509499,381.877166748047,0.0589658170938492,0.261747002601624,0.0048755072057247
LSO,1970,0.557470917701721,0.121400855481625,0.150072693824768,33.2590484619141,0.672647356987,0.100158154964447,0.0024288252461701
LSO,1980,0.571350395679474,0.0998016074299812,0.145066946744919,42.198616027832,0.655109345912933,0.0882379114627838,0.0032944388221949
LSO,1990,0.560740828514099,0.108436115086079,0.154048398137093,52.5227470397949,0.656092584133148,0.0737179070711136,0.0042102336883544
LSO,2000,0.551294386386871,0.114036485552788,0.160750135779381,62.5232887268066,0.657419800758362,0.043137438595295,0.0059966593980789
LSO,2001,0.550621688365936,0.11406534910202,0.16098652780056,63.1606369018555,0.657428205013275,0.039758637547493,0.0061972886323928
LSO,2002,0.555371403694153,0.105432592332363,0.158350110054016,63.796703338623,0.657386302947998,0.0370787754654884,0.0064029074274003
LSO,2003,0.5549236536026,0.10546088218689,0.158613979816437,64.4314270019531,0.657395541667938,0.0351041369140148,0.0066139460541307
LSO,2004,0.552713453769684,0.108305871486664,0.159759506583214,65.0648422241211,0.657415807247162,0.0333915390074253,0.0068315421231091
LSO,2005,0.54998916387558,0.112087488174438,0.161225005984306,65.6969299316406,0.657454609870911,0.0321353413164616,0.0070741199888289
LSO,2006,0.553328454494476,0.106114037334919,0.159524515271187,66.3276748657227,0.657412588596344,0.0318056046962738,0.0073283165693283
LSO,2007,0.549013018608093,0.112494483590126,0.161856442689896,66.9570465087891,0.657485544681549,0.0314038917422295,0.0075901853851974
LSO,2008,0.542427599430084,0.122053802013397,0.165902778506279,67.5850830078125,0.65762460231781,0.0311426054686308,0.0078602842986583
LSO,2009,0.546204805374146,0.115268401801586,0.163294091820717,68.2117233276367,0.657577753067017,0.0321423523128033,0.0081402324140071
LSO,2010,0.549813032150269,0.108886137604713,0.161581143736839,68.8370056152344,0.657578229904175,0.033539991825819,0.0084320437163114
LSO,2011,0.552912890911102,0.104255221784115,0.160338222980499,69.3625946044922,0.657564640045166,0.0392407812178135,0.0087178936228156
LSO,2012,0.557726919651031,0.0965061485767365,0.158222302794456,69.8867263793945,0.657500386238098,0.0451590828597546,0.0090105440467596
LSO,2013,0.561375081539154,0.0907362774014473,0.156963050365448,70.4070892333984,0.657487154006958,0.0511758401989937,0.0093276454135775
LSO,2014,0.565238773822784,0.0846859589219093,0.155639037489891,70.9982757568359,0.657463788986206,0.0572454519569874,0.0096412915736436
LTU,1970,0.551995158195496,0.497580766677856,0.452212482690811,60.988151550293,0.0703504830598831,0.107328563928604,0.0054140212014317
LTU,1980,0.551236689090729,0.494402885437012,0.451220989227295,67.0271835327148,0.0718642249703407,0.107115060091019,0.0074078943580389
LTU,1990,0.588171303272247,0.488886445760727,0.447611838579178,72.6106719970703,0.0730815306305885,0.10800863057375,0.009051825851202
LTU,2000,0.613505303859711,0.442327082157135,0.398231863975525,69.0351715087891,0.08103346824646,0.111183077096939,0.00863943900913
LTU,2001,0.680104732513428,0.261980295181274,0.25994011759758,68.7261581420898,0.185490697622299,0.139456242322922,0.0086121521890163
LTU,2002,0.683291435241699,0.26299911737442,0.259036064147949,68.4166870117188,0.182709500193596,0.167626515030861,0.0085850050672888
LTU,2003,0.715410470962524,0.246292725205421,0.23031011223793,68.1067504882812,0.149609312415123,0.195727720856667,0.0085595184937119
LTU,2004,0.709962606430054,0.258387506008148,0.239196747541428,67.7963485717773,0.147114679217339,0.220931604504585,0.0085343094542622
LTU,2005,0.684442102909088,0.301070809364319,0.273289889097214,67.4854965209961,0.13792011141777,0.237443089485168,0.0085064638406038
LTU,2006,0.690407872200012,0.297423928976059,0.268877446651459,67.174186706543,0.135875225067139,0.263147383928299,0.0084816673770546
LTU,2007,0.701342582702637,0.290223032236099,0.259949922561646,66.8624038696289,0.129298165440559,0.289466321468353,0.008454268798232
LTU,2008,0.705141603946686,0.293439716100693,0.260392040014267,66.5501708984375,0.122545026242733,0.315905034542084,0.0084263924509286
LTU,2009,0.701053500175476,0.321192234754562,0.279106646776199,66.2374725341797,0.0973589643836021,0.340756446123123,0.0083985859528183
LTU,2010,0.694119572639465,0.331909090280533,0.288851261138916,65.92431640625,0.0980826616287231,0.361082136631012,0.0083717424422502
LTU,2011,0.68966817855835,0.340305179357529,0.295488774776459,65.6941223144531,0.0946735665202141,0.359470546245575,0.008399436250329
LTU,2012,0.6845543384552,0.351325929164886,0.304416984319687,65.4635696411133,0.0889662578701973,0.357647567987442,0.0084288660436868
LTU,2013,0.677380979061127,0.368102788925171,0.318473696708679,65.5834426879883,0.0793729647994041,0.354933112859726,0.0084594190120697
LTU,2014,0.671540558338165,0.376533716917038,0.32632315158844,65.3161163330078,0.0781644657254219,0.351933866739273,0.0084906453266739
LUX,1970,0.52079439163208,0.240267053246498,0.325472235679626,340.925445556641,0.229097500443459,0.290746301412582,0.0471678860485554
LUX,1980,0.564574301242828,0.193541884422302,0.277806878089905,365.820037841797,0.226061850786209,0.297499299049377,0.0546101070940495
LUX,1990,0.568915367126465,0.195076912641525,0.278024613857269,382.313049316406,0.223784402012825,0.30987137556076,0.0589286237955093
